Business Name,Contact / First & Last Name,Phone,Email,Address,City,State / Province,Notes,Birthday,Industry
Detail Legacy 805,,+1-805-397-8934,,"925 Ilena St, Oxnard, CA 93030, United States",Oxnard,CA,P2 | Class A | no website found on Google,,Car Detailers
Detailing Machine,,+1-805-853-9334,,"1419 Persimmon Ave, Oxnard, CA 93033, United States",Oxnard,CA,P2 | Class A | no website found on Google,,Car Detailers
Elite Vip Mobile Car Detailing,,+1-805-862-8671,,,Oxnard,CA,P2 | Class A | no website found on Google,,Car Detailers
Espinoza Car Care,,+1-805-760-1410,,"1251 Mercantile St, Oxnard, CA 93030, United States",Oxnard,CA,P2 | Class A | no website found on Google,,Car Detailers
Ezekiel Mobile Detail,,+1-805-401-8549,,,Oxnard,CA,P2 | Class A | no website found on Google,,Car Detailers
Gold Coast Detailing,,+1-805-616-2330,,"4587 Telephone Rd, Ventura, CA 93003, United States",Oxnard,CA,P2 | Class A | no website found on Google,,Car Detailers
Headlights by Omar,,+1-805-415-2162,,"Andrea Dr, Oxnard, CA 93033, United States",Oxnard,CA,P2 | Class A | no website found on Google,,Car Detailers
Izzy's Mobile Detailing,,+1-805-330-7112,,,Oxnard,CA,P2 | Class A | no website found on Google,,Car Detailers
J Quality Mobile Detailing,,+1-252-301-8817,,,Oxnard,CA,P2 | Class A | no website found on Google,,Car Detailers
Jay's Drip Auto Detailing,,+1-805-248-2472,,"1445 Bayview Dr, Oxnard, CA 93035, United States",Oxnard,CA,P2 | Class A | no website found on Google,,Car Detailers
Kahuna Mobile Detailing & Paint Specialist,,+1-805-701-3937,,,Oxnard,CA,P2 | Class A | no website found on Google,,Car Detailers
MATEO'S MOBILE CAR WASH,,+1-805-248-5673,,"2650 Balboa St, Oxnard, CA 93036, United States",Oxnard,CA,P2 | Class A | no website found on Google,,Car Detailers
Mobile Hydro Luxe Wash,,+1-805-561-3127,,"816 S F St, Oxnard, CA 93030, United States",Oxnard,CA,P2 | Class A | no website found on Google,,Car Detailers
Next Level Customs,,+1-820-222-6009,,"2000 Cabot Pl Ste G, Oxnard, CA 93030, United States",Oxnard,CA,P2 | Class A | no website found on Google,,Car Detailers
OCDetail Mobile Detailing,,+1-805-509-9898,,,Oxnard,CA,P2 | Class A | no website found on Google,,Car Detailers
Ortiz Mobile Car Wash,,+1-805-689-0413,,,Oxnard,CA,P2 | Class A | no website found on Google,,Car Detailers
Primal Shine Detailing,,+1-805-758-9047,,"300 E Esplanade Dr, Oxnard, CA 93036, United States",Oxnard,CA,P2 | Class A | no website found on Google,,Car Detailers
Prime Class Detail,,+1-805-721-0144,,"1263 S L St, Oxnard, CA 93033, United States",Oxnard,CA,P2 | Class A | no website found on Google,,Car Detailers
Road Runner Mobile Detailers,,+1-805-658-7943,,"2051 Alameda Ave, Ventura, CA 93003, United States",Oxnard,CA,P2 | Class A | no website found on Google,,Car Detailers
Spec Shine Auto Spa,,+1-805-946-4294,,,Oxnard,CA,P2 | Class A | no website found on Google,,Car Detailers
Superstar Mobile Detailing,,+1-805-827-5450,,"401 Danvers River St, Oxnard, CA 93036, United States",Oxnard,CA,P2 | Class A | no website found on Google,,Car Detailers
Sylvan’s Mobile Detailing,,+1-805-666-9758,,"811 Williams Pl, Ojai, CA 93023, United States",Oxnard,CA,P2 | Class A | no website found on Google,,Car Detailers
Xico Mobile Detailing,,+1-805-670-9159,,"Xico Detailz, Oxnard, CA 93033, United States",Oxnard,CA,P2 | Class A | no website found on Google,,Car Detailers
Detail Pros Antelope Valley,,+1-661-736-2467,,,Palmdale,CA,P2 | Class A | no website found on Google,,Car Detailers
EDC Auto Detailing,,+1-805-994-6337,,,Santa Barbara,CA,P2 | Class A | no website found on Google,,Car Detailers
2shiny,,+1-805-416-9878,,,Simi Valley,CA,P2 | Class A | no website found on Google,,Car Detailers
Ballin details,,+1-805-206-0278,,,Simi Valley,CA,P2 | Class A | no website found on Google,,Car Detailers
Built To Shine,,+1-805-404-2591,,"1953 Hanley Ave, Simi Valley, CA 93065, United States",Simi Valley,CA,P2 | Class A | no website found on Google,,Car Detailers
CA Car Dusters,,+1-800-423-5525,,"1650 Voyager Ave, Simi Valley, CA 93063, United States",Simi Valley,CA,P2 | Class A | no website found on Google,,Car Detailers
Car Detail Supplies - Simi Valley,,+1-805-261-0929,,"1869 Royal Ave, Simi Valley, CA 93065, United States",Simi Valley,CA,P2 | Class A | no website found on Google,,Car Detailers
Car Detailing,,+1-805-206-3905,,"2480 Erringer Rd, Simi Valley, CA 93065, United States",Simi Valley,CA,P2 | Class A | no website found on Google,,Car Detailers
DJ Auto Detailing,,+1-805-422-6983,,,Simi Valley,CA,P2 | Class A | no website found on Google,,Car Detailers
Deluxe Mobile Auto Detailing,,+1-805-424-0282,,,Simi Valley,CA,P2 | Class A | no website found on Google,,Car Detailers
Fuller Mobile Detailing,,+1-805-387-4402,,"1260 Patricia Ave #104, Simi Valley, CA 93065, United States",Simi Valley,CA,P2 | Class A | no website found on Google,,Car Detailers
JJ Detail,,+1-805-428-9633,,,Simi Valley,CA,P2 | Class A | no website found on Google,,Car Detailers
