Business Name,Contact / First & Last Name,Phone,Email,Address,City,State / Province,Notes,Birthday,Industry
Nex Zon Auto Detailing,,+1-628-267-9366,,,Berkeley,CA,P2 | Class A | no website found on Google,,Car Detailers
2xtreme Mobile Detailing- Clean&Shine,,+1-626-277-8045,,,Chino,CA,P2 | Class A | no website found on Google,,Car Detailers
559 New Look Auto Detailing,,+1-559-321-6437,,,Clovis,CA,P2 | Class A | no website found on Google,,Car Detailers
Art Mobile Detail,,+1-559-417-2665,,"120 Scott Ave # 159, Clovis, CA 93612, United States",Clovis,CA,P2 | Class A | no website found on Google,,Car Detailers
BNM Detailing,,+1-559-712-0837,,"610 Santa Ana Ave, Clovis, CA 93612, United States",Clovis,CA,P2 | Class A | no website found on Google,,Car Detailers
Badasci mobile auto detailing,,+1-559-917-4820,,,Clovis,CA,P2 | Class A | no website found on Google,,Car Detailers
Cross Luxury Detailing,,+1-559-216-7445,,"10449 E Fieldstone Ave, Clovis, CA 93619, United States",Clovis,CA,P2 | Class A | no website found on Google,,Car Detailers
Detail Bros 559 Mobil Detail,,+1-559-801-2010,,,Clovis,CA,P2 | Class A | no website found on Google,,Car Detailers
Diamond Detail (mobile car detailing),,+1-559-770-3909,,,Clovis,CA,P2 | Class A | no website found on Google,,Car Detailers
Dick’s Mobile Wash,,+1-559-259-0059,,,Clovis,CA,P2 | Class A | no website found on Google,,Car Detailers
ELEV8 Detail Co.,,+1-559-712-0065,,"7870 E Alluvial Ave, Clovis, CA 93619, United States",Clovis,CA,P2 | Class A | no website found on Google,,Car Detailers
Essential Detail,,+1-559-341-3914,,"815 E Brighton Ln, Fresno, CA 93720, United States",Clovis,CA,P2 | Class A | no website found on Google,,Car Detailers
G.O.A.T Mobile Detail,,+1-559-289-6728,,,Clovis,CA,P2 | Class A | no website found on Google,,Car Detailers
G.O.A.T Mobile Detail,,+1-559-476-6183,,"3458 E Hedges Ave, Fresno, CA 93703, United States",Clovis,CA,P2 | Class A | no website found on Google,,Car Detailers
GomezMobileDetail,,+1-559-878-7317,,,Clovis,CA,P2 | Class A | no website found on Google,,Car Detailers
HighLine Detailing 559,,+1-559-392-8780,,,Clovis,CA,P2 | Class A | no website found on Google,,Car Detailers
J&R Mobile Car Detailing,,+1-559-216-6878,,,Clovis,CA,P2 | Class A | no website found on Google,,Car Detailers
JJAutoDetailing,,+1-559-908-8183,,,Clovis,CA,P2 | Class A | no website found on Google,,Car Detailers
Maddog Mobile Detailing,,+1-559-519-1570,,"4330 E Dayton Ave, Fresno, CA 93726, United States",Clovis,CA,P2 | Class A | no website found on Google,,Car Detailers
Marshall's Auto Detailing,,+1-559-363-2156,,"2793 N Sunnyside Ave #107, Fresno, CA 93727, United States",Clovis,CA,P2 | Class A | no website found on Google,,Car Detailers
Monroe’s Buff & Shine,,+1-559-761-5728,,"883 N Bush Ave, Clovis, CA 93611, United States",Clovis,CA,P2 | Class A | no website found on Google,,Car Detailers
Not alike detailing,,+1-559-374-8556,,"4244 Bellaire Ave, Clovis, CA 93619, United States",Clovis,CA,P2 | Class A | no website found on Google,,Car Detailers
OTG mobile detailing,,+1-559-761-6653,,,Clovis,CA,P2 | Class A | no website found on Google,,Car Detailers
Prestige Auto Detailing,,+1-805-514-4681,,,Clovis,CA,P2 | Class A | no website found on Google,,Car Detailers
Protect & Shine Mobile Detail,,+1-559-393-7805,,"1300 I St, Reedley, CA 93654, United States",Clovis,CA,P2 | Class A | no website found on Google,,Car Detailers
Silica Detailing,,+1-559-908-4605,,,Clovis,CA,P2 | Class A | no website found on Google,,Car Detailers
Sparkle Busters Mobile Detailing,,+1-415-926-0564,,,Clovis,CA,P2 | Class A | no website found on Google,,Car Detailers
Speed Shine Mobile Detailing,,+1-559-712-0362,,,Clovis,CA,P2 | Class A | no website found on Google,,Car Detailers
Suds Auto Spa,,+1-559-241-4861,,"4555 E Pine Ave, Fresno, CA 93703, United States",Clovis,CA,P2 | Class A | no website found on Google,,Car Detailers
Super Shine Auto Detailing,,+1-559-447-9549,,"47 E Sierra Ave, Fresno, CA 93710, United States",Clovis,CA,P2 | Class A | no website found on Google,,Car Detailers
Verafied Mobile Car Detailing,,+1-559-882-5975,,"1547 N Filbert Ave, Fresno, CA 93727, United States",Clovis,CA,P2 | Class A | no website found on Google,,Car Detailers
JB's Ultimate Mobile Detail,,+1-925-278-9921,,,Concord,CA,P2 | Class A | no website found on Google,,Car Detailers
Rinsed Detailing,,+1-949-306-1428,,,Downey,CA,P2 | Class A | no website found on Google,,Car Detailers
Premium Polish Auto Detailing,,+1-707-803-6637,,,Fairfield,CA,P2 | Class A | no website found on Google,,Car Detailers
Bigu’s Auto Detail,,+1-714-391-1118,,"3655 W San Jose Ave Apt 162, Fresno, CA 93711, United States",Fresno,CA,P2 | Class A | no website found on Google,,Car Detailers
Bloom Auto Detailing,,+1-559-767-8404,,"5348 N Antioch Ave, Fresno, CA 93722, United States",Fresno,CA,P2 | Class A | no website found on Google,,Car Detailers
Blue Water Car Detailing,,+1-559-920-6095,,"1543 E Cornell Ave, Fresno, CA 93704, United States",Fresno,CA,P2 | Class A | no website found on Google,,Car Detailers
Brothers mobile car & truck detailing LLC,,+1-559-200-9125,,"5655 W Pine Ave, Fresno, CA 93722, United States",Fresno,CA,P2 | Class A | no website found on Google,,Car Detailers
Carmona Detailing,,+1-559-712-9375,,"2142 Mayfair Dr E, Fresno, CA 93703, United States",Fresno,CA,P2 | Class A | no website found on Google,,Car Detailers
Catrina Auto Detailing,,+1-559-573-5695,,"1480 N Blackstone Ave, Fresno, CA 93703, United States",Fresno,CA,P2 | Class A | no website found on Google,,Car Detailers
Crown Car Detailing of Fresno,,+1-559-354-2917,,"802 Fulton St, Fresno, CA 93721, United States",Fresno,CA,P2 | Class A | no website found on Google,,Car Detailers
Custom Polishing by Ralph Avery,,+1-559-207-1630,,"5494 E Lamona Ave Ste 120, Fresno, CA 93727, United States",Fresno,CA,P2 | Class A | no website found on Google,,Car Detailers
Detail Tech,,+1-559-919-6070,,"3907 E Belmont Ave, Fresno, CA 93702, United States",Fresno,CA,P2 | Class A | no website found on Google,,Car Detailers
EG Mobile Automotive Detailing and Mechanical,,+1-559-214-8794,,"620 W Hawes Ave, Fresno, CA 93706, United States",Fresno,CA,P2 | Class A | no website found on Google,,Car Detailers
Executive Auto Spa Detailing,,+1-559-396-9670,,"3770 N Marty Ave B, Fresno, CA 93722, United States",Fresno,CA,P2 | Class A | no website found on Google,,Car Detailers
E’s auto shine,,+1-559-513-7209,,"1945 E Home Ave, Fresno, CA 93703, United States",Fresno,CA,P2 | Class A | no website found on Google,,Car Detailers
FS DETAILING,,+1-559-691-1510,,"4556 E University Ave, Fresno, CA 93703, United States",Fresno,CA,P2 | Class A | no website found on Google,,Car Detailers
First Class Auto Detailing,,+1-559-701-9995,,"2384 S Whitney Ave, Fresno, CA 93725, United States",Fresno,CA,P2 | Class A | no website found on Google,,Car Detailers
Fresno Detailing Pros,,+1-209-801-6405,,"7621 N Del Mar Ave, Fresno, CA 93711, United States",Fresno,CA,P2 | Class A | no website found on Google,,Car Detailers
Js auto detailing,,+1-559-240-8814,,"1654 E Home Ave, Fresno, CA 93728, United States",Fresno,CA,P2 | Class A | no website found on Google,,Car Detailers
KayCentral Detail,,+1-559-341-9673,,"4625 W Jennifer Ave #112, Fresno, CA 93722, United States",Fresno,CA,P2 | Class A | no website found on Google,,Car Detailers
Lazer Shine Auto Detailing,,+1-559-439-8345,,"1847 E Gettysburg Ave B, Fresno, CA 93726, United States",Fresno,CA,P2 | Class A | no website found on Google,,Car Detailers
Lua Auto Detailing & Mobile,,+1-559-513-9739,,,Fresno,CA,P2 | Class A | no website found on Google,,Car Detailers
