Business Name,Contact / First & Last Name,Phone,Email,Address,City,State / Province,Notes,Birthday,Industry
Ebert Mobile Detailing,,+1-559-690-5882,,,Visalia,CA,P2 | Class A | no website found on Google,,Car Detailers
TruShine Mobile Detailing,,+1-559-697-1463,,,Visalia,CA,P2 | Class A | no website found on Google,,Car Detailers
Casimiro Mobile Auto Care,,+1-714-697-0017,,,West Covina,CA,P2 | Class A | no website found on Google,,Car Detailers
Gibby's Mobile Auto Detailing detailing,,+1-626-290-2229,,,West Covina,CA,P2 | Class A | no website found on Google,,Car Detailers
Elite Reflections Automotive Detail,,+1-669-271-2949,,,Whittier,CA,P2 | Class A | no website found on Google,,Car Detailers
Sunrise Mobile Detailer,,+1-209-260-6620,,,Ceres,CA,P3 | Class A | website broken or unreachable | http://sunrisemobiledetailer.com/,,Car Detailers
A-Team Mobile Auto Detailing,,+1-559-940-4617,,"4713 N Greenwood Ave, Sanger, CA 93657, United States",Clovis,CA,P3 | Class A | website broken or unreachable | https://ateamautodetail.com/,,Car Detailers
Automax Detailing (Fresno/Clovis),,+1-559-512-6183,,,Clovis,CA,P3 | Class A | website broken or unreachable | https://maxsmobiledetailingfresno.com/,,Car Detailers
Automorphic Detailing,,+1-559-500-1978,,,Clovis,CA,P3 | Class A | website broken or unreachable | https://cloviscardetailing.com/,,Car Detailers
Car Reviver Auto Detaling,,+1-559-203-8278,,"122 9th St, Clovis, CA 93612, United States",Clovis,CA,P3 | Class A | website broken or unreachable | https://carreviver.com/,,Car Detailers
DetailDash559,,+1-559-519-4230,,,Clovis,CA,P3 | Class A | website broken or unreachable | https://detaildash559.wixsite.com/detaildash559,,Car Detailers
Eric Arcia Auto Detailing,,+1-559-728-0759,,"1621 E Pryor Dr, Fresno, CA 93720, United States",Clovis,CA,P3 | Class A | website broken or unreachable | https://www.eaautodetailing.com/,,Car Detailers
Gold Detailing,,+1-559-284-0394,,"975 Kelso Ave, Clovis, CA 93619, United States",Clovis,CA,P3 | Class A | website broken or unreachable | http://golddetailingca.com/,,Car Detailers
Joie Mobile Detailing,,+1-559-614-8904,,,Clovis,CA,P3 | Class A | website broken or unreachable | https://www.joiemobiledetailing.com/,,Car Detailers
Keep It Shiny,,+1-559-369-3067,,"3422 N Duke Ave Unit 102, Fresno, CA 93727, United States",Clovis,CA,P3 | Class A | website broken or unreachable | https://keepitshiny.godaddysites.com/,,Car Detailers
Upwardly Mobile Detailing | Ceramic Coatings,,+1-559-785-0392,,,Clovis,CA,P3 | Class A | website broken or unreachable | http://www.upwardlymobiledetailing.com/,,Car Detailers
Reyes Auto Detailing,,+1-951-283-4929,,,Corona,CA,P3 | Class A | website broken or unreachable | https://reyesautodetailing.godaddysites.com/,,Car Detailers
RedWave Detailing,,+1-559-385-9297,,"920 B St, Fresno, CA 93706, United States",Fresno,CA,P3 | Class A | website broken or unreachable | https://www.redwavedetailingfresno.com/,,Car Detailers
San Joaquin Valley Detailing,,+1-559-475-8014,,,Fresno,CA,P3 | Class A | website broken or unreachable | https://sjvdetail.com/,,Car Detailers
The Detailing Beaver,,+1-559-905-5723,,"2835 N Chestnut Ave, Fresno, CA 93703, United States",Fresno,CA,P3 | Class A | website broken or unreachable | https://detailingbeaver.org/,,Car Detailers
Upscale Mobile Wash & Detail,,+1-559-903-8346,,,Fresno,CA,P3 | Class A | parked/expired domain | https://upscalemobilewashanddetail.com/,,Car Detailers
PCG Mobile Detailing,,+1-323-638-6338,,,Inglewood,CA,P3 | Class A | website broken or unreachable | http://pcgdetailing.com/,,Car Detailers
Swift Detailing,,+1-559-395-3776,,,Madera,CA,P3 | Class A | parked/expired domain | http://swiftdetailing.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=986746409775986931,,Car Detailers
Crystal Clear Auto Care,,+1-840-234-9325,,,Redlands,CA,P3 | Class A | website broken or unreachable | https://www.crystalclearautocare.com/,,Car Detailers
Bianca’s Automotive Detailing,,+1-916-871-7779,,,San Luis Obispo,CA,P3 | Class A | website broken or unreachable | https://perfectdetailing.org/biancasautomotivedetailingco/,,Car Detailers
Abide Auto Detailing,,+1-559-545-5598,,,Clovis,CA,V1 | P1 | Class A | only a Facebook/booking/directory page | http://abideautodetailing.square.site/,,Car Detailers
McKinley Hand Car Wash,,+1-559-237-2886,,,Fresno,CA,V1 | P1 | Class A | only a Facebook/booking/directory page | https://www.facebook.com/McKinley-Hand-Car-Wash-157907964248811/,,Car Detailers
Rodeo Hand Car Wash and Detail,,+1-559-322-1380,,,Clovis,CA,V1 | P2 | Class A | no website found,,Car Detailers
Highway 99 Detailing - Window Tint & Ceramic Coating in Fresno,,+1-559-388-2155,,,Fresno,CA,V1 | P3 | Class A | website broken or unreachable | http://www.highway99detailing.com/,,Car Detailers
Piccadilly Hand Carwash & Detailing,,+1-559-222-7066,,,Fresno,CA,V1 | P3 | Class A | website broken or unreachable | http://piccadillycarwash.com/,,Car Detailers
