Business Name,Contact / First & Last Name,Phone,Email,Address,City,State / Province,Notes,Birthday,Industry
619_Cardetailing,,+1-619-852-5792,,"1675 Exploration Falls Dr, Chula Vista, CA 91915, United States",Chula Vista,CA,P2 | Class A | no website found on Google,,Car Detailers
A23 Detail Company,,+1-858-598-3323,,"1724 Metro Ave, Chula Vista, CA 91915, United States",Chula Vista,CA,P2 | Class A | no website found on Google,,Car Detailers
Astral Auto Detailing | Mobile Car Detailing San Diego,,+1-619-327-3432,,,Chula Vista,CA,P2 | Class A | no website found on Google,,Car Detailers
Autocraft- ceramic coating,,+1-619-799-7993,,"2520 Main St Ste D, Chula Vista, CA 91911, United States",Chula Vista,CA,P2 | Class A | no website found on Google,,Car Detailers
CAR GLO.,,+1-619-271-1851,,"873 Palomar St Suite A, Chula Vista, CA 91911, United States",Chula Vista,CA,P2 | Class A | no website found on Google,,Car Detailers
Danny San’s Mobile Auto Detailing,,+1-619-919-5262,,,Chula Vista,CA,P2 | Class A | no website found on Google,,Car Detailers
Detailing Supplies,,+1-858-226-7032,,"873 Palomar St Ste a, Chula Vista, CA 91911, United States",Chula Vista,CA,P2 | Class A | no website found on Google,,Car Detailers
Factory detailing and paint,,+1-954-702-9275,,,Chula Vista,CA,P2 | Class A | no website found on Google,,Car Detailers
Golden Breeze Mobile Detailing,,+1-619-361-1851,,,Chula Vista,CA,P2 | Class A | no website found on Google,,Car Detailers
Guzmans Mobile Detailing,,+1-619-636-2015,,"975 Hale Pl, Chula Vista, CA 91914, United States",Chula Vista,CA,P2 | Class A | no website found on Google,,Car Detailers
Happy Suds Detail Wash,,+1-619-952-6553,,"detail department, 1450 3rd Ave, Chula Vista, CA 91911, United States",Chula Vista,CA,P2 | Class A | no website found on Google,,Car Detailers
Krystal Clear Detailing Service - Exterior & Interior Detailing | Car Wash Service Chula Vista CA,,+1-858-229-3669,,,Chula Vista,CA,P2 | Class A | no website found on Google,,Car Detailers
Living Water Car Detailing,,+1-619-565-0660,,"121 E Queen Ann Dr, Chula Vista, CA 91911, United States",Chula Vista,CA,P2 | Class A | no website found on Google,,Car Detailers
Mad Gorilla Mobil Auto Detail,,+1-909-552-3332,,"750 Otay Lakes Rd, Chula Vista, CA 91910, United States",Chula Vista,CA,P2 | Class A | no website found on Google,,Car Detailers
Magnus Mobile Detailing San Diego,,+1-619-831-7460,,,Chula Vista,CA,P2 | Class A | no website found on Google,,Car Detailers
Mobile-Expert Auto Detail 1,,+1-619-761-6431,,,Chula Vista,CA,P2 | Class A | no website found on Google,,Car Detailers
Monkey Details,,+1-619-791-9796,,"647 H St, Chula Vista, CA 91910, United States",Chula Vista,CA,P2 | Class A | no website found on Google,,Car Detailers
Nc&ab cleaning car,,+1-619-279-4014,,"2540 Main St, Chula Vista, CA 91911, United States",Chula Vista,CA,P2 | Class A | no website found on Google,,Car Detailers
OnPoint Mobile Detailing,,+1-619-650-2697,,,Chula Vista,CA,P2 | Class A | no website found on Google,,Car Detailers
Precision Mobile Detailing San Diego CA,,+1-619-207-2591,,,Chula Vista,CA,P2 | Class A | no website found on Google,,Car Detailers
Prestige Finish Mobile Detailing,,+1-619-601-7564,,,Chula Vista,CA,P2 | Class A | no website found on Google,,Car Detailers
Prestige mobile detailing,,+1-619-872-3994,,,Chula Vista,CA,P2 | Class A | no website found on Google,,Car Detailers
Pristine Auto Care Mobile Detailing,,+1-619-530-1524,,"1552 Jason St, San Diego, CA 92154, United States",Chula Vista,CA,P2 | Class A | no website found on Google,,Car Detailers
Pro clean and detailing(mobile),,+1-619-418-0437,,,Chula Vista,CA,P2 | Class A | no website found on Google,,Car Detailers
ProShine Car Detailing of Chula Vista,,+1-704-520-3725,,"815 3rd Ave #315, Chula Vista, CA 91911, United States",Chula Vista,CA,P2 | Class A | no website found on Google,,Car Detailers
Purely Clean Detail,,+1-619-751-7814,,"825 E Palomar St, Chula Vista, CA 91911, United States",Chula Vista,CA,P2 | Class A | no website found on Google,,Car Detailers
Shiny Detailz,,+1-619-932-9981,,,Chula Vista,CA,P2 | Class A | no website found on Google,,Car Detailers
Soft Touch Mobile Auto Detail,,+1-619-208-5678,,"2364 Donnington Way, San Diego, CA 92139, United States",Chula Vista,CA,P2 | Class A | no website found on Google,,Car Detailers
