Business Name,Contact / First & Last Name,Phone,Email,Address,City,State / Province,Notes,Birthday,Industry
RN1 Mobile Auto Detailing & Ceramic Coating,,+1-858-330-5371,,"1626 Calle Bienvenido, Vista, CA 92084, United States",Carlsbad,CA,P4 | Class B | website has issues | http://rn1autodetailing.com/,,Car Detailers
Rad Ryder Autospa,,+1-760-889-9768,,,Carlsbad,CA,P4 | Class B | website has issues | https://2brc4rgbrn.wixsite.com/radryderautospa,,Car Detailers
Rodriguez's Mobile Detailing,,+1-760-909-9738,,"4603 Calle Del Palo, Oceanside, CA 92057, United States",Carlsbad,CA,P4 | Class B | website has issues | https://rodriguezsmobiledetailing.com/,,Car Detailers
ScMobileDetailing,,+1-814-621-5303,,"250 North City Dr, San Marcos, CA 92078, United States",Carlsbad,CA,P4 | Class B | website has issues | https://scautosdetailing.com/home-page,,Car Detailers
Shine Society Car Detailing,,+1-760-388-0923,,"3603 Kingston St, Carlsbad, CA 92010, United States",Carlsbad,CA,P4 | Class B | website has issues | https://shinesocietycardetailing.shop/,,Car Detailers
Stammhaus Autowerekes Inc,,+1-760-473-0059,,"7668 El Camino Real, Carlsbad, CA 92009, United States",Carlsbad,CA,P4 | Class B | website has issues | http://stammhausautowerkes.com/,,Car Detailers
Super Mario Mobile Detailing,,+1-619-892-2077,,"1499 Fulton Rd, San Marcos, CA 92069, United States",Carlsbad,CA,P4 | Class B | website has issues | http://www.supermariodetail.com/,,Car Detailers
Vasquez Mobile Detail,,+1-760-547-4230,,"2013 Pamela Ln, Escondido, CA 92026, United States",Carlsbad,CA,P4 | Class B | website has issues | https://vasquezmobiledetail.com/,,Car Detailers
AMD Detailing & Pressure Washing,,+1-619-398-7060,,"1342 Costa Ave, Chula Vista, CA 91911, United States",Chula Vista,CA,P4 | Class B | website has issues | http://www.mobiledetailsandiego.com/,,Car Detailers
Abels Mobile Detail,,+1-619-564-1571,,,Chula Vista,CA,P4 | Class B | website has issues | https://enavarrosd.wixsite.com/abelsdetail,,Car Detailers
BayClean Mobile Car Detailing Chula Vista,,+1-619-724-4074,,"1548 Jayken Way, Chula Vista, CA 91911, United States",Chula Vista,CA,P4 | Class B | website has issues | https://baycleancardetailingchulavista.site/,,Car Detailers
Buddy's Mobile Detailing,,+1-619-538-6101,,,Chula Vista,CA,P4 | Class B | website has issues | https://pocketsuite.io/book/buddys-mobile-detailing?channel=suitelink,,Car Detailers
CarTek Mobile Detailing Chula Vista,,+1-619-986-8336,,"3487 Main St suite w, Chula Vista, CA 91911, United States",Chula Vista,CA,P4 | Class B | website has issues | https://cartekmobiledetailing.com/mobile-detailing-chula-vista,,Car Detailers
Couple's Car Care ( Mobile Detailing ),,+1-619-274-0631,,"2142 I Ave, National City, CA 91950, United States",Chula Vista,CA,P4 | Class B | website has issues | http://couplescarcare.com/,,Car Detailers
DC Detail Auto Spa SD,,+1-619-777-0721,,"33 Woodlawn Ave, Chula Vista, CA 91910, United States",Chula Vista,CA,P4 | Class B | website has issues | https://dcdetailautospasd.com/,,Car Detailers
Dexter’s Shiny Auto Detailing San Diego,,+1-858-707-7672,,"4th Ave, Chula Vista, CA 91910, United States",Chula Vista,CA,P4 | Class B | website has issues | https://dextersoapy.shop/,,Car Detailers
Doubletake Auto Spa,,+1-619-507-0270,,"421 Date Ave, Imperial Beach, CA 91932, United States",Chula Vista,CA,P4 | Class B | website has issues | http://www.dtautodetail.com/,,Car Detailers
Hands-On Detailing,,+1-619-879-2187,,"1022 Oaklawn Ave, Chula Vista, CA 91911, United States",Chula Vista,CA,P4 | Class B | website has issues | https://hands-onautodetail.com/,,Car Detailers
OceanView Mobile Car Detailing Chula Vista,,+1-619-558-2447,,"110 3rd Ave, Chula Vista, CA 91910, United States",Chula Vista,CA,P4 | Class B | website has issues | https://oceanviewmobiledetailchulavista.com/,,Car Detailers
Pittman And Sons Mobile Auto Detailing,,+1-619-850-8376,,"11051 Paseo Castanada, La Mesa, CA 91941, United States",Chula Vista,CA,P4 | Class B | website has issues | http://www.pittmanandsons.com/,,Car Detailers
S&S Labs LLC,,+1-619-796-6406,,,Chula Vista,CA,P4 | Class B | website has issues | https://sslabsdetailing.com/,,Car Detailers
Simple2Wash Mobile Detailing San Diego,,+1-619-913-3244,,,Chula Vista,CA,P4 | Class B | website has issues | https://simple2wash.com/,,Car Detailers
Soapy Serg | Mobile Detailing San Diego,,+1-619-253-4745,,"2472 Golfcrest Loop, Chula Vista, CA 91915, United States",Chula Vista,CA,P4 | Class B | website has issues | https://www.appointfix.com/book/Soapyserg,,Car Detailers
TurboShine Detailing On-Demand | Mobile Auto Detailing San Diego,,+1-866-528-6805,,,Chula Vista,CA,P4 | Class B | website has issues | https://turboshinedetail.com/,,Car Detailers
"What A Wash, Wash and Detailing",,+1-619-844-1360,,"1529a Apache Dr, Chula Vista, CA 91910, United States",Chula Vista,CA,P4 | Class B | website has issues | https://www.whatawashdetail.com/,,Car Detailers
Xact Auto Detailing | Mobile Detailing & Ceramic Coatings San Diego,,+1-619-246-2923,,"5808 Greycourt Ave, San Diego, CA 92114, United States",Chula Vista,CA,P4 | Class B | website has issues | http://xactautodetailingsd.com/,,Car Detailers
619 Auto Detailing,,+1-619-791-9784,,,El Cajon,CA,P4 | Class B | website has issues | http://619autodetailing.com/,,Car Detailers
AJ Auto Detail,,+1-619-548-5227,,,El Cajon,CA,P4 | Class B | website has issues | http://ajautodetail.online/,,Car Detailers
AX Auto Detailing,,+1-619-820-2628,,,El Cajon,CA,P4 | Class B | website has issues | http://axdetails.com/,,Car Detailers
Altuzar Mobile Detail,,+1-619-755-5010,,,El Cajon,CA,P4 | Class B | website has issues | http://altuzarmobiledetail.com/,,Car Detailers
Best Impressions Mobile Detail,,+1-619-985-8641,,"9150 Emerald Grove Ave, Lakeside, CA 92040, United States",El Cajon,CA,P4 | Class B | website has issues | https://bestimpressionsdetail.com/,,Car Detailers
Cheola Mobile Oil Change & Auto Detailing San Diego,,+1-619-663-8380,,,El Cajon,CA,P4 | Class B | website has issues | https://cheolaoilanddetail.com/,,Car Detailers
D&A Mobile Auto Detailing,,+1-619-343-9804,,"1549 Enfield St, Spring Valley, CA 91977, United States",El Cajon,CA,P4 | Class B | website has issues | https://www.damobileautodetailing.com/,,Car Detailers
Dapper Pros Mobile Auto Detailing,,+1-619-928-5553,,"3111 Camino Del Rio N, San Diego, CA 92108, United States",El Cajon,CA,P4 | Class B | website has issues | https://dapperpros.com/san-diego,,Car Detailers
Foxtrot Mobile Detail,,+1-619-728-5234,,,El Cajon,CA,P4 | Class B | website has issues | https://sites.google.com/view/foxtrotmobiledetail/home?authuser=0,,Car Detailers
High Roller Mobile Auto Detailing (Ceramic Coatings),,+1-619-775-1605,,,El Cajon,CA,P4 | Class B | website has issues | https://pocketsuite.io/book/highrollerautodetailing,,Car Detailers
Lg Mobile Detailing,,+1-909-279-4021,,"2681 Windmill View Rd, El Cajon, CA 92020, United States",El Cajon,CA,P4 | Class B | website has issues | https://www.lg-mobile-detailing.com/,,Car Detailers
Mobile Auto Detail San Diego,,+1-619-777-5949,,,El Cajon,CA,P4 | Class B | website has issues | https://supersonicdetailingllc.com/,,Car Detailers
Mobile Detailing San Diego,,+1-619-335-5356,,,El Cajon,CA,P4 | Class B | website has issues | http://www.mobiledetailingsandiego.com/,,Car Detailers
Rich Cleans It,,+1-619-776-7253,,"4935 New Ranch Rd, El Cajon, CA 92020, United States",El Cajon,CA,P4 | Class B | website has issues | https://www.richcleansit.com/,,Car Detailers
Ryan's Mobile Detailing,,+1-619-866-3119,,"5820 La Morada Ct, San Diego, CA 92124, United States",El Cajon,CA,P4 | Class B | website has issues | https://ryansmobiledetailsd.com/,,Car Detailers
SD LUX AUTO DETAIL,,+1-619-891-4909,,,El Cajon,CA,P4 | Class B | website has issues | https://www.sdluxdetail.com/,,Car Detailers
SoCal Mobile Auto Detail & Wash,,+1-619-906-6598,,,El Cajon,CA,P4 | Class B | website has issues | https://thesocalway.com/,,Car Detailers
Splash Bros Mobile Detailing,,+1-619-851-8407,,,El Cajon,CA,P4 | Class B | website has issues | https://splashbrosmd.com/,,Car Detailers
Walker's Mobile Detailing,,+1-619-760-6064,,"7668 El Cajon Blvd, La Mesa, CA 91942, United States",El Cajon,CA,P4 | Class B | website has issues | https://walkersmobiledetailingsd.com/,,Car Detailers
Angel's Mobile Auto Detailing,,+1-760-532-7230,,,Escondido,CA,P4 | Class B | website has issues | http://www.angelsmobileautodetailing.com/,,Car Detailers
BIZ Auto-Detailing,,+1-619-971-0323,,,Escondido,CA,P4 | Class B | website has issues | https://bizautodetailing.com/,,Car Detailers
DetailsByKyle | Mobile Detailing & Ceramic Coatings,,+1-858-382-4784,,,Escondido,CA,P4 | Class B | website has issues | http://detailsbykyle.com/,,Car Detailers
Hand Upon Detailing and Ceramic Coatings,,+1-760-443-8276,,"1991 Don Lee Pl Unit m, Escondido, CA 92029, United States",Escondido,CA,P4 | Class B | website has issues | http://handupondetailing.com/,,Car Detailers
High Grade Auto detail,,+1-760-855-0319,,"330 S Fig St, Escondido, CA 92025, United States",Escondido,CA,P4 | Class B | website has issues | https://highgradeautodetail.com/,,Car Detailers
OQ Detailing & Ceramic Coating,,+1-619-791-5280,,,Escondido,CA,P4 | Class B | website has issues | http://oqdetailing.com/,,Car Detailers
PRK auto mobile detailing,,+1-619-253-7664,,"17151 W Bernardo Dr Unit 105, San Diego, CA 92127, United States",Escondido,CA,P4 | Class B | website has issues | http://free-5588748.webadorsite.com/,,Car Detailers
