Business Name,Contact / First & Last Name,Phone,Email,Address,City,State / Province,Notes,Birthday,Industry
Lopez Detailing,,+1-760-902-3479,,"1243 N Gene Autry Trail Ste 103, Palm Springs, CA 92262, United States",Palm Springs,CA,P4 | Class B | website has issues | https://lopezdetailing.net/,,Car Detailers
Palm Springs Car Detailing,,+1-760-840-5440,,,Palm Springs,CA,P4 | Class B | website has issues | http://palmspringscardetailing.com/,,Car Detailers
ProShine Mobile Car Wash-N-Detailing,,+1-760-428-8201,,"3111 E Tahquitz Canyon Way Suite 131, Palm Springs, CA 92262, United States",Palm Springs,CA,P4 | Class B | website has issues | https://timetoshineautodetailing.com/,,Car Detailers
Time to Shine Mobile Car Wash & Detailing,,+1-628-468-3022,,"10633 Aurora Pl Unit 1, Desert Hot Springs, CA 92240, United States",Palm Springs,CA,P4 | Class B | website has issues | https://timetoshineautodetailing.com/,,Car Detailers
Gk Details,,+1-909-530-5790,,,Redlands,CA,P4 | Class B | website has issues | https://gkdetail.com/,,Car Detailers
CicadaDetailing,,+1-415-841-1343,,,Riverside,CA,P4 | Class B | website has issues | https://www.cicadadetailing.com/,,Car Detailers
Fine Tune Detailing and PPF/Tint | Riverside,,+1-951-289-1427,,"6421 Central Ave STE 107G, Riverside, CA 92504, United States",Riverside,CA,P4 | Class B | website has issues | http://finetunedetailing.com/,,Car Detailers
Gonzalez Details,,+1-951-786-8298,,"5437 Agnes Pl, Riverside, CA 92504, United States",Riverside,CA,P4 | Class B | website has issues | https://booking.detailermade.com/462f4a0d-ef42-42c8-93d1-ada5a97f64d5,,Car Detailers
JJ Mobile RV Wash,,+1-562-318-7178,,,Riverside,CA,P4 | Class B | website has issues | https://jjrvwash.com/,,Car Detailers
LUMA Auto Studio,,+1-951-772-8457,,,Riverside,CA,P4 | Class B | website has issues | https://lumaautostudio.com/,,Car Detailers
Majics Detailing,,+1-714-783-6902,,"11233 Cadbury Dr, Riverside, CA 92505, United States",Riverside,CA,P4 | Class B | website has issues | http://www.majicsdetailing.com/,,Car Detailers
NSL Details Riverside,,+1-951-261-8733,,"3457 Arlington Ave Ste 104, Riverside, CA 92506, United States",Riverside,CA,P4 | Class B | website has issues | http://nsldetails.com/,,Car Detailers
OBSYDIAN PREMIUM AUTO CARE,,+1-951-594-8706,,"7121 Magnolia Ave Ste N, Riverside, CA 92504, United States",Riverside,CA,P4 | Class B | website has issues | https://opacdetailing.as.me/,,Car Detailers
Pristine Orbit Mobile Car Detailing Riverside,,+1-951-584-1796,,,Riverside,CA,P4 | Class B | website has issues | http://pomobilecardetailing.shop/,,Car Detailers
Quezada Detailing LLC,,+1-909-521-5648,,,Riverside,CA,P4 | Class B | website has issues | https://www.quezadadetailingllc.com/,,Car Detailers
West Side Detailing,,+1-840-215-9561,,,Riverside,CA,P4 | Class B | website has issues | http://westsidedetailingit.com/,,Car Detailers
Spiffyme Auto Detail,,+1-657-254-6592,,,Santa Ana,CA,P4 | Class B | website has issues | http://spiffymeofficial.com/,,Car Detailers
Anytime Anyplace Auto Detailing,,+1-951-541-4509,,,Temecula,CA,P4 | Class B | website has issues | http://www.anytimeanyplaceautodetailing.com/,,Car Detailers
Big Al's Car Detailing,,+1-760-302-1355,,,Temecula,CA,P4 | Class B | website has issues | https://cardetailingtemeculaca.com/,,Car Detailers
D&S Deluxe Auto Detailing & Wheel Repair,,+1-951-315-4449,,,Temecula,CA,P4 | Class B | website has issues | http://dsdeluxeautodetailing.com/,,Car Detailers
DoItFresh Auto Detailing,,+1-951-326-5088,,,Temecula,CA,P4 | Class B | website has issues | https://doitfreshdetailing.com/,,Car Detailers
The Shine Guy,,+1-562-999-4899,,,West Sacramento,CA,P4 | Class B | website has issues | https://www.theshineguy.com/,,Car Detailers
Your Next Mobile Detail LLC,,+1-951-900-1030,,,West Sacramento,CA,P4 | Class B | website has issues | https://www.yournextmobiledetail.com/,,Car Detailers
Ragin Automotive Detailing Service,,+1-310-951-2809,,,Riverside,CA,P4 | Class B | website has issues | https://raginads.com/,,Car Detailers
Auto Sauce,,+1-949-478-2261,,,Canyon Lake,CA,V1 | P4 | Class B | website has objective flaws | http://autosauce.net/,,Car Detailers
Corona Car Wash & Car Detailing,,+1-951-737-2522,,,Corona,CA,V1 | P4 | Class B | website has objective flaws | http://www.coronacarwash.com/,,Car Detailers
Mobile Magic Detailing,,+1-951-222-9928,,,Corona,CA,V1 | P4 | Class B | website has objective flaws | http://themobilemagicdetailing.com/,,Car Detailers
"Premier Armor - PPF, Paint Protection Film, Window Tinting, Ceramic Coatings, Boat Protection",,+1-951-415-7992,,,Corona,CA,V1 | P4 | Class B | website has objective flaws | https://premierarmor.com/locations/corona/,,Car Detailers
Sud's Up Express Car Wash (Florida Ave),,+1-888-529-1986,,,Hemet,CA,V1 | P4 | Class B | website has objective flaws | http://www.sudsupexpresscarwash.com/,,Car Detailers
Prestige Clean Auto Detailing,,+1-951-370-3636,,,Menifee,CA,V1 | P4 | Class B | website has objective flaws | http://prestigecleanautodetailing.com/,,Car Detailers
Clutch Car Spa,,+1-951-293-4520,,,Moreno Valley,CA,V1 | P4 | Class B | website has objective flaws | https://www.clutchcarspa.com/,,Car Detailers
Elite Desert Detailing,,+1-760-577-5949,,,Moreno Valley,CA,V1 | P4 | Class B | website has objective flaws | https://elitedesertdetailing.com/,,Car Detailers
Murrieta Auto Wash & Detail Center,,+1-951-600-4701,,,Murrieta,CA,V1 | P4 | Class B | website has objective flaws | http://www.murrietaautowash.com/,,Car Detailers
Supreme RV Detailing,,+1-951-777-7903,,,Murrieta,CA,V1 | P4 | Class B | website has objective flaws | https://supremervdetailing.com/,,Car Detailers
An American Car Wash,,+1-760-346-5356,,,Palm Desert,CA,V1 | P4 | Class B | website has objective flaws | http://www.palmdesertcarwash.com/,,Car Detailers
Eco Tinting,,+1-760-600-2251,,,Palm Springs,CA,V1 | P4 | Class B | website has objective flaws | http://www.ecowindowtinting.com/,,Car Detailers
Kemie AutoClass Detailing,,+1-760-880-8843,,,Palm Springs,CA,V1 | P4 | Class B | website has objective flaws | https://kemieautoclassdetailing.com/premium-services,,Car Detailers
TRJO's Top Class Carwash & Detailing,,+1-760-620-1067,,,Palm Springs,CA,V1 | P4 | Class B | website has objective flaws | https://trjostopclass.godaddysites.com/,,Car Detailers
Crystal Shield Clear Bra Paint Protection Film Installation,,+1-877-707-4435,,,Temecula,CA,V1 | P4 | Class B | website has objective flaws | http://crystalshield.com/,,Car Detailers
Temecula Auto Wraps and Detailing,,+1-760-532-4159,,,Temecula,CA,V1 | P4 | Class B | website has objective flaws | https://mdpwraps.com/,,Car Detailers
