Business Name,Contact / First & Last Name,Phone,Email,Address,City,State / Province,Notes,Birthday,Industry
Legacy Mobile Car Detailing Gresham,,+1-503-683-7910,,,Gresham,OR,P2 | Class A | no website found on Google,,Car Detailers
MA detailing,,+1-503-998-5843,,,Gresham,OR,P2 | Class A | no website found on Google,,Car Detailers
Maky Mobile Detailing,,+1-971-293-5635,,,Gresham,OR,P2 | Class A | no website found on Google,,Car Detailers
NorthWest Auto Detail,,+1-503-567-6927,,"912 NW Dunbar Ave, Troutdale, OR 97060, United States",Gresham,OR,P2 | Class A | no website found on Google,,Car Detailers
PDX Car Detailing,,+1-971-285-0686,,"416 SW 19th Pl, Troutdale, OR 97060, United States",Gresham,OR,P2 | Class A | no website found on Google,,Car Detailers
Polix Mobile Detailing,,+1-503-863-9399,,,Gresham,OR,P2 | Class A | no website found on Google,,Car Detailers
Precise Mobile Detail,,+1-503-515-2621,,,Gresham,OR,P2 | Class A | no website found on Google,,Car Detailers
Premium Details,,+1-971-363-8238,,"3125 SE 90th Pl, Portland, OR 97266, United States",Gresham,OR,P2 | Class A | no website found on Google,,Car Detailers
R & J Mobile Detailing,,+1-503-855-9062,,,Gresham,OR,P2 | Class A | no website found on Google,,Car Detailers
R & J Mobile Detailing,,+1-503-676-4591,,,Gresham,OR,P2 | Class A | no website found on Google,,Car Detailers
RAD,,+1-971-998-6438,,,Gresham,OR,P2 | Class A | no website found on Google,,Car Detailers
Revive Auto Care,,+1-360-949-8321,,,Gresham,OR,P2 | Class A | no website found on Google,,Car Detailers
SAM AUTO DETAIL LLC,,+1-503-839-8498,,"17726 SE Foster Rd, Damascus, OR 97089, United States",Gresham,OR,P2 | Class A | no website found on Google,,Car Detailers
SILVER ARROW AUTO DETAILING INC,,+1-503-477-3984,,"37 SE Hogan Rd, Gresham, OR 97080, United States",Gresham,OR,P2 | Class A | no website found on Google,,Car Detailers
Speedi Scafidi Auto Detailing,,+1-503-780-4998,,"12740 NE Stanton St, Portland, OR 97230, United States",Gresham,OR,P2 | Class A | no website found on Google,,Car Detailers
"The Bearded Detailer PDX, LLC",,+1-971-825-6301,,"1322 NE 118th Ave, Portland, OR 97220, United States",Gresham,OR,P2 | Class A | no website found on Google,,Car Detailers
Theodore's Mobile Detailing LLC,,+1-503-907-4583,,"22737 NE Halsey St #125, Fairview, OR 97024, United States",Gresham,OR,P2 | Class A | no website found on Google,,Car Detailers
Val's Mobile Auto Detail LLC,,+1-503-839-0401,,,Gresham,OR,P2 | Class A | no website found on Google,,Car Detailers
Zero’s Reflection Car Detailing,,+1-971-290-7056,,"4686 W Powell Blvd, Gresham, OR 97030, United States",Gresham,OR,P2 | Class A | no website found on Google,,Car Detailers
123 Auto Detailing,,+1-630-453-8768,,,Happy Valley,OR,P2 | Class A | no website found on Google,,Car Detailers
A&M Auto Detailing,,+1-503-422-1585,,"11233 SE Foster Rd, Portland, OR 97266, United States",Happy Valley,OR,P2 | Class A | no website found on Google,,Car Detailers
Al 100 Cien Auto Detail,,+1-971-533-2648,,,Happy Valley,OR,P2 | Class A | no website found on Google,,Car Detailers
Apex Auto Detail,,+1-503-679-6564,,,Happy Valley,OR,P2 | Class A | no website found on Google,,Car Detailers
Chuck's mobile detailing,,+1-503-496-8150,,,Happy Valley,OR,P2 | Class A | no website found on Google,,Car Detailers
DGM Premium detailing,,+1-971-349-3416,,,Happy Valley,OR,P2 | Class A | no website found on Google,,Car Detailers
Detail Labz,,+1-971-379-6242,,,Happy Valley,OR,P2 | Class A | no website found on Google,,Car Detailers
FIRST CLASS MOBILE DETAILING,,+1-971-978-9494,,,Happy Valley,OR,P2 | Class A | no website found on Google,,Car Detailers
HD Mobile Detailing,,+1-971-777-5577,,,Happy Valley,OR,P2 | Class A | no website found on Google,,Car Detailers
In The Details,,+1-503-875-6853,,,Happy Valley,OR,P2 | Class A | no website found on Google,,Car Detailers
Meraki Auto Detailing,,+1-503-893-2336,,,Happy Valley,OR,P2 | Class A | no website found on Google,,Car Detailers
Morgan.Mobile.detailing,,+1-503-875-0680,,,Happy Valley,OR,P2 | Class A | no website found on Google,,Car Detailers
Motive To Detail,,+1-971-340-3298,,,Happy Valley,OR,P2 | Class A | no website found on Google,,Car Detailers
Northwest Detailing,,+1-971-710-6295,,,Happy Valley,OR,P2 | Class A | no website found on Google,,Car Detailers
Simpl Detail,,+1-971-570-8490,,,Happy Valley,OR,P2 | Class A | no website found on Google,,Car Detailers
Spit Shine Mobile Detailing,,+1-971-389-0598,,,Happy Valley,OR,P2 | Class A | no website found on Google,,Car Detailers
Splash Mobile Detailing,,+1-971-227-1756,,,Happy Valley,OR,P2 | Class A | no website found on Google,,Car Detailers
The Crivs Detailing,,+1-503-933-0778,,,Happy Valley,OR,P2 | Class A | no website found on Google,,Car Detailers
Vals Detailing LLC,,+1-503-984-5763,,,Happy Valley,OR,P2 | Class A | no website found on Google,,Car Detailers
kings auto detailing inc,,+1-503-847-0878,,,Happy Valley,OR,P2 | Class A | no website found on Google,,Car Detailers
503 Mobile Detailing,,+1-971-226-2562,,,Hillsboro,OR,P2 | Class A | no website found on Google,,Car Detailers
FreshCoast Auto Detailing,,+1-971-217-1179,,,Hillsboro,OR,P2 | Class A | no website found on Google,,Car Detailers
Mobile Detailing Pros Portland,,+1-800-557-5134,,,Hillsboro,OR,P2 | Class A | no website found on Google,,Car Detailers
TrueFinish Detailing,,+1-971-496-1245,,,Hillsboro,OR,P2 | Class A | no website found on Google,,Car Detailers
BOA Detailing,,+1-916-201-3262,,,Lake Oswego,OR,P2 | Class A | no website found on Google,,Car Detailers
BridgeTown Auto Detailing,,+1-503-432-3326,,,Lake Oswego,OR,P2 | Class A | no website found on Google,,Car Detailers
Carter’s Car Detailing,,+1-303-520-5774,,,Lake Oswego,OR,P2 | Class A | no website found on Google,,Car Detailers
J&A Mobile Detailing,,+1-541-990-3928,,,Lake Oswego,OR,P2 | Class A | no website found on Google,,Car Detailers
John’s Autobody Detailing Services,,+1-503-462-4667,,,Lake Oswego,OR,P2 | Class A | no website found on Google,,Car Detailers
Lola Stone Co LLC,,+1-971-212-0015,,,Lake Oswego,OR,P2 | Class A | no website found on Google,,Car Detailers
Michael’s Mobile Car Detail,,+1-971-379-4275,,,Lake Oswego,OR,P2 | Class A | no website found on Google,,Car Detailers
Mr T's Mobile Detailing,,+1-773-372-5455,,,Lake Oswego,OR,P2 | Class A | no website found on Google,,Car Detailers
PDX Auto Bros,,+1-503-482-4879,,,Lake Oswego,OR,P2 | Class A | no website found on Google,,Car Detailers
ROS Mobile Detailing,,+1-503-862-7854,,,Lake Oswego,OR,P2 | Class A | no website found on Google,,Car Detailers
Rinse&Roll mobile detailing,,+1-971-409-3445,,,Lake Oswego,OR,P2 | Class A | no website found on Google,,Car Detailers
A&R Auto Detail,,+1-503-449-1651,,"4455 SE 25th Ave, Portland, OR 97202, United States",Milwaukie,OR,P2 | Class A | no website found on Google,,Car Detailers
Bolivar Auto Spa,,+1-971-330-8824,,,Milwaukie,OR,P2 | Class A | no website found on Google,,Car Detailers
Coca Detailing,,+1-503-406-5847,,,Milwaukie,OR,P2 | Class A | no website found on Google,,Car Detailers
IW Detailing,,+1-971-201-1183,,,Milwaukie,OR,P2 | Class A | no website found on Google,,Car Detailers
Mobile Detailing Northwest,,+1-971-404-4232,,,Oregon City,OR,P2 | Class A | no website found on Google,,Car Detailers
Team Auto,,+1-971-238-4673,,,Oregon City,OR,P2 | Class A | no website found on Google,,Car Detailers
503 Detailing #1 Portland detailing,,+1-503-496-8288,,"Portland, OR 97217, United States",Portland,OR,P2 | Class A | no website found on Google,,Car Detailers
AK AUTO DETAIL LLC,,+1-971-344-8555,,"6021 NE Portland Hwy, Portland, OR 97218, United States",Portland,OR,P2 | Class A | no website found on Google,,Car Detailers
Auto Spa,,+1-503-255-9111,,"8148 NE Glisan St, Portland, OR 97213, United States",Portland,OR,P2 | Class A | no website found on Google,,Car Detailers
Diamond Shine Auto Detail,,+1-503-442-3251,,,Portland,OR,P2 | Class A | no website found on Google,,Car Detailers
Eagle Auto Detail,,+1-503-935-3177,,"10405 NE Sandy Blvd, Portland, OR 97220, United States",Portland,OR,P2 | Class A | no website found on Google,,Car Detailers
Eco-Mobile Auto Detailers PDX,,+1-971-238-2439,,,Portland,OR,P2 | Class A | no website found on Google,,Car Detailers
Immaculate Essence,,+1-503-913-1379,,"9629 NE Colfax St, Portland, OR 97220, United States",Portland,OR,P2 | Class A | no website found on Google,,Car Detailers
LUX AUTO,,+1-503-568-9376,,"5702 SE Center St, Portland, OR 97206, United States",Portland,OR,P2 | Class A | no website found on Google,,Car Detailers
Legacy Mobile Car Detailing Rose City Park,,+1-971-319-0784,,,Portland,OR,P2 | Class A | no website found on Google,,Car Detailers
Luxx Auto Detailing,,+1-916-256-5291,,"926 SE Morrison St, Portland, OR 97214, United States",Portland,OR,P2 | Class A | no website found on Google,,Car Detailers
McD's Magic Clean,,+1-503-729-0985,,,Portland,OR,P2 | Class A | no website found on Google,,Car Detailers
Mizzter Chucks Auto Detail,,+1-971-401-6822,,,Portland,OR,P2 | Class A | no website found on Google,,Car Detailers
OR AUTO SPA | Best Auto Detailing & Ceramic coating,,+1-971-386-3733,,"4217 NE 69th Ave, Portland, OR 97218, United States",Portland,OR,P2 | Class A | no website found on Google,,Car Detailers
Shine and Rinse Mobile Auto Detailing,,+1-503-836-9868,,,Portland,OR,P2 | Class A | no website found on Google,,Car Detailers
So Cal Auto Detail,,+1-503-954-9143,,"3141 SE 82nd Ave, Portland, OR 97266, United States",Portland,OR,P2 | Class A | no website found on Google,,Car Detailers
Sunstone Detailing,,+1-503-341-0446,,"612 SE Grant St, Portland, OR 97214, United States",Portland,OR,P2 | Class A | no website found on Google,,Car Detailers
The Detail of Portland,,+1-503-575-0864,,,Portland,OR,P2 | Class A | no website found on Google,,Car Detailers
Total Car Detailing,,+1-855-335-2719,,"610 NE Lombard St, Portland, OR 97211, United States",Portland,OR,P2 | Class A | no website found on Google,,Car Detailers
Your Car Detailing Service,,+1-503-558-4469,,"1234 SW 18th Ave, Portland, OR 97201, United States",Portland,OR,P2 | Class A | no website found on Google,,Car Detailers
Flynn Auto Mobile Detailing,,+1-971-207-9663,,,Sandy,OR,P2 | Class A | no website found on Google,,Car Detailers
Archies detailing,,+1-541-213-6919,,,Sherwood,OR,P2 | Class A | no website found on Google,,Car Detailers
Clean My Ride - PDX,,+1-971-332-3103,,,Sherwood,OR,P2 | Class A | no website found on Google,,Car Detailers
Kryptonite Auto Detail LLC,,+1-971-313-4172,,,Troutdale,OR,P2 | Class A | no website found on Google,,Car Detailers
Playerscitydetails,,+1-971-266-0249,,,Troutdale,OR,P2 | Class A | no website found on Google,,Car Detailers
Equal Autos Mobile Detailing and Ceramic Coating,,+1-971-421-4656,,"3 Monroe Pkwy ste P, Lake Oswego, OR 97035, United States",Beaverton,OR,P3 | Class A | website broken or unreachable | https://www.portlandmobiledetail.com/,,Car Detailers
Penguin Detailing,,+1-971-442-7844,,,Beaverton,OR,P3 | Class A | website broken or unreachable | https://www.penguindetailing.com/,,Car Detailers
Top Tier Detailing,,+1-503-832-0881,,,Beaverton,OR,P3 | Class A | website broken or unreachable | https://toptierdetailing.org/,,Car Detailers
Dad's Auto Detail Service LLC,,+1-503-765-6726,,,Gresham,OR,P3 | Class A | website broken or unreachable | http://dadsautodetailservice.com/,,Car Detailers
MVP mobile Detailing,,+1-971-212-8330,,,Gresham,OR,P3 | Class A | website broken or unreachable | https://www.mvpmobiledetailing.com/,,Car Detailers
Perfect Finish Mobile detail,,+1-971-302-8756,,,Gresham,OR,P3 | Class A | website broken or unreachable | http://perfectfinishmobiledetail.net/?utm_source=gmb&utm_medium=referral,,Car Detailers
Rdz Details,,+1-503-481-6021,,"1047 NE Cochran Dr, Gresham, OR 97030, United States",Gresham,OR,P3 | Class A | website broken or unreachable | http://rdzdetails.com/,,Car Detailers
Wests best auto detailing,,+1-503-421-8281,,,Gresham,OR,P3 | Class A | website broken or unreachable | https://www.westsbestac.com/,,Car Detailers
Linares Auto Detailing,,+1-503-568-3531,,,Happy Valley,OR,P3 | Class A | website broken or unreachable | http://www.linaresautodetail.com/,,Car Detailers
Bright Mobile Auto Detail,,+1-503-985-6642,,,Lake Oswego,OR,P3 | Class A | website broken or unreachable | https://www.brightautodetailingpdx.com/,,Car Detailers
Portland Premier Detailing,,+1-503-781-2579,,"8064 SE 17th Ave, Portland, OR 97202, United States",Lake Oswego,OR,P3 | Class A | website broken or unreachable | https://www.alphasautodetail.com/,,Car Detailers
Rose City Rinse,,+1-971-212-8176,,,Lake Oswego,OR,P3 | Class A | website broken or unreachable | https://rosecityrinsepdx.squarespace.com/,,Car Detailers
Touch & Go Mobile Detailing,,+1-503-567-9859,,,Lake Oswego,OR,P3 | Class A | website broken or unreachable | https://tngdetail.com/,,Car Detailers
Wheels First Detailing,,+1-971-201-8694,,,Lake Oswego,OR,P3 | Class A | website broken or unreachable | https://wheelsfirstdetailing.com/,,Car Detailers
A2 Detail,,+1-503-567-4954,,,Milwaukie,OR,P3 | Class A | website broken or unreachable | https://a2-detail.com/,,Car Detailers
Pacific Auto Detail - Portland,,+1-503-820-9385,,,Milwaukie,OR,P3 | Class A | website broken or unreachable | http://www.pacific-auto-detail.com/,,Car Detailers
A1 Detailing Portland: Mobile Car Detailing Service,,+1-503-888-9125,,,Portland,OR,P3 | Class A | website broken or unreachable | https://www.a1detailingportland.com/,,Car Detailers
Automotive Spit Shine,,+1-971-500-8634,,"222 SW Pine St #436, Portland, OR 97204, United States",Portland,OR,P3 | Class A | website broken or unreachable | https://www.autospit.com/,,Car Detailers
Cleans Car Detailing,,+1-503-309-9634,,"1703 SE 7th Ave, Portland, OR 97214, United States",Portland,OR,P3 | Class A | website broken or unreachable | http://cleanscardetailing.site/,,Car Detailers
KingsAutoDetailing,,+1-503-953-6915,,,Portland,OR,P3 | Class A | website broken or unreachable | https://autodetailingjc.com/,,Car Detailers
M.A.D. Detailing PDX,,+1-503-289-7222,,"N Mobile Ave, Portland, OR 97203, United States",Portland,OR,P3 | Class A | website broken or unreachable | https://mobileautodetailingpdx.com/,,Car Detailers
Cepeda Auto Detailing,,+1-971-298-6023,,,Troutdale,OR,P3 | Class A | website broken or unreachable | https://cardetailingsvcor.com/,,Car Detailers
Duraa mobile Detailing,,+1-971-322-9525,,,Gresham,OR,V1 | P1 | Class A | only a Facebook/booking/directory page | https://book.squareup.com/appointments/hzme1wpis924tv/location/LMRWGSAB302KS/services,,Car Detailers
Lula's Auto Detailing,,+1-425-791-7540,,,Gresham,OR,V1 | P2 | Class A | no website found,,Car Detailers
Panda Hub,,+1-503-809-5968,,,Gresham,OR,V1 | P2 | Class A | no website found,,Car Detailers
Full throttle mobile auto detailing,,+1-503-997-7388,,,Portland,OR,V1 | P2 | Class A | no website found,,Car Detailers
Kays Mobile Auto Detailing,,+1-360-310-7820,,,Portland,OR,V1 | P2 | Class A | no website found,,Car Detailers
