Business Name,Contact / First & Last Name,Phone,Email,Address,City,State / Province,Notes,Birthday,Industry
Immaculate Essence,,+1-503-913-1379,,"9629 NE Colfax St, Portland, OR 97220, United States",Portland,OR,P2 | Class A | no website found on Google,,Car Detailers
LUX AUTO,,+1-503-568-9376,,"5702 SE Center St, Portland, OR 97206, United States",Portland,OR,P2 | Class A | no website found on Google,,Car Detailers
Legacy Mobile Car Detailing Rose City Park,,+1-971-319-0784,,,Portland,OR,P2 | Class A | no website found on Google,,Car Detailers
Luxx Auto Detailing,,+1-916-256-5291,,"926 SE Morrison St, Portland, OR 97214, United States",Portland,OR,P2 | Class A | no website found on Google,,Car Detailers
McD's Magic Clean,,+1-503-729-0985,,,Portland,OR,P2 | Class A | no website found on Google,,Car Detailers
Mizzter Chucks Auto Detail,,+1-971-401-6822,,,Portland,OR,P2 | Class A | no website found on Google,,Car Detailers
OR AUTO SPA | Best Auto Detailing & Ceramic coating,,+1-971-386-3733,,"4217 NE 69th Ave, Portland, OR 97218, United States",Portland,OR,P2 | Class A | no website found on Google,,Car Detailers
Shine and Rinse Mobile Auto Detailing,,+1-503-836-9868,,,Portland,OR,P2 | Class A | no website found on Google,,Car Detailers
So Cal Auto Detail,,+1-503-954-9143,,"3141 SE 82nd Ave, Portland, OR 97266, United States",Portland,OR,P2 | Class A | no website found on Google,,Car Detailers
Sunstone Detailing,,+1-503-341-0446,,"612 SE Grant St, Portland, OR 97214, United States",Portland,OR,P2 | Class A | no website found on Google,,Car Detailers
The Detail of Portland,,+1-503-575-0864,,,Portland,OR,P2 | Class A | no website found on Google,,Car Detailers
Total Car Detailing,,+1-855-335-2719,,"610 NE Lombard St, Portland, OR 97211, United States",Portland,OR,P2 | Class A | no website found on Google,,Car Detailers
Your Car Detailing Service,,+1-503-558-4469,,"1234 SW 18th Ave, Portland, OR 97201, United States",Portland,OR,P2 | Class A | no website found on Google,,Car Detailers
Flynn Auto Mobile Detailing,,+1-971-207-9663,,,Sandy,OR,P2 | Class A | no website found on Google,,Car Detailers
Archies detailing,,+1-541-213-6919,,,Sherwood,OR,P2 | Class A | no website found on Google,,Car Detailers
Clean My Ride - PDX,,+1-971-332-3103,,,Sherwood,OR,P2 | Class A | no website found on Google,,Car Detailers
Kryptonite Auto Detail LLC,,+1-971-313-4172,,,Troutdale,OR,P2 | Class A | no website found on Google,,Car Detailers
Playerscitydetails,,+1-971-266-0249,,,Troutdale,OR,P2 | Class A | no website found on Google,,Car Detailers
Equal Autos Mobile Detailing and Ceramic Coating,,+1-971-421-4656,,"3 Monroe Pkwy ste P, Lake Oswego, OR 97035, United States",Beaverton,OR,P3 | Class A | website broken or unreachable | https://www.portlandmobiledetail.com/,,Car Detailers
Penguin Detailing,,+1-971-442-7844,,,Beaverton,OR,P3 | Class A | website broken or unreachable | https://www.penguindetailing.com/,,Car Detailers
Top Tier Detailing,,+1-503-832-0881,,,Beaverton,OR,P3 | Class A | website broken or unreachable | https://toptierdetailing.org/,,Car Detailers
Dad's Auto Detail Service LLC,,+1-503-765-6726,,,Gresham,OR,P3 | Class A | website broken or unreachable | http://dadsautodetailservice.com/,,Car Detailers
MVP mobile Detailing,,+1-971-212-8330,,,Gresham,OR,P3 | Class A | website broken or unreachable | https://www.mvpmobiledetailing.com/,,Car Detailers
Perfect Finish Mobile detail,,+1-971-302-8756,,,Gresham,OR,P3 | Class A | website broken or unreachable | http://perfectfinishmobiledetail.net/?utm_source=gmb&utm_medium=referral,,Car Detailers
Rdz Details,,+1-503-481-6021,,"1047 NE Cochran Dr, Gresham, OR 97030, United States",Gresham,OR,P3 | Class A | website broken or unreachable | http://rdzdetails.com/,,Car Detailers
Wests best auto detailing,,+1-503-421-8281,,,Gresham,OR,P3 | Class A | website broken or unreachable | https://www.westsbestac.com/,,Car Detailers
Linares Auto Detailing,,+1-503-568-3531,,,Happy Valley,OR,P3 | Class A | website broken or unreachable | http://www.linaresautodetail.com/,,Car Detailers
Bright Mobile Auto Detail,,+1-503-985-6642,,,Lake Oswego,OR,P3 | Class A | website broken or unreachable | https://www.brightautodetailingpdx.com/,,Car Detailers
Portland Premier Detailing,,+1-503-781-2579,,"8064 SE 17th Ave, Portland, OR 97202, United States",Lake Oswego,OR,P3 | Class A | website broken or unreachable | https://www.alphasautodetail.com/,,Car Detailers
Rose City Rinse,,+1-971-212-8176,,,Lake Oswego,OR,P3 | Class A | website broken or unreachable | https://rosecityrinsepdx.squarespace.com/,,Car Detailers
Touch & Go Mobile Detailing,,+1-503-567-9859,,,Lake Oswego,OR,P3 | Class A | website broken or unreachable | https://tngdetail.com/,,Car Detailers
Wheels First Detailing,,+1-971-201-8694,,,Lake Oswego,OR,P3 | Class A | website broken or unreachable | https://wheelsfirstdetailing.com/,,Car Detailers
A2 Detail,,+1-503-567-4954,,,Milwaukie,OR,P3 | Class A | website broken or unreachable | https://a2-detail.com/,,Car Detailers
Pacific Auto Detail - Portland,,+1-503-820-9385,,,Milwaukie,OR,P3 | Class A | website broken or unreachable | http://www.pacific-auto-detail.com/,,Car Detailers
A1 Detailing Portland: Mobile Car Detailing Service,,+1-503-888-9125,,,Portland,OR,P3 | Class A | website broken or unreachable | https://www.a1detailingportland.com/,,Car Detailers
Automotive Spit Shine,,+1-971-500-8634,,"222 SW Pine St #436, Portland, OR 97204, United States",Portland,OR,P3 | Class A | website broken or unreachable | https://www.autospit.com/,,Car Detailers
Cleans Car Detailing,,+1-503-309-9634,,"1703 SE 7th Ave, Portland, OR 97214, United States",Portland,OR,P3 | Class A | website broken or unreachable | http://cleanscardetailing.site/,,Car Detailers
KingsAutoDetailing,,+1-503-953-6915,,,Portland,OR,P3 | Class A | website broken or unreachable | https://autodetailingjc.com/,,Car Detailers
M.A.D. Detailing PDX,,+1-503-289-7222,,"N Mobile Ave, Portland, OR 97203, United States",Portland,OR,P3 | Class A | website broken or unreachable | https://mobileautodetailingpdx.com/,,Car Detailers
Cepeda Auto Detailing,,+1-971-298-6023,,,Troutdale,OR,P3 | Class A | website broken or unreachable | https://cardetailingsvcor.com/,,Car Detailers
Duraa mobile Detailing,,+1-971-322-9525,,,Gresham,OR,V1 | P1 | Class A | only a Facebook/booking/directory page | https://book.squareup.com/appointments/hzme1wpis924tv/location/LMRWGSAB302KS/services,,Car Detailers
Lula's Auto Detailing,,+1-425-791-7540,,,Gresham,OR,V1 | P2 | Class A | no website found,,Car Detailers
Panda Hub,,+1-503-809-5968,,,Gresham,OR,V1 | P2 | Class A | no website found,,Car Detailers
Full throttle mobile auto detailing,,+1-503-997-7388,,,Portland,OR,V1 | P2 | Class A | no website found,,Car Detailers
Kays Mobile Auto Detailing,,+1-360-310-7820,,,Portland,OR,V1 | P2 | Class A | no website found,,Car Detailers
