Business Name,Contact / First & Last Name,Phone,Email,Address,City,State / Province,Notes,Birthday,Industry
Golden Auto Spa,,+1-971-221-5947,,,Happy Valley,OR,P4 | Class B | website has issues | https://bookgoldenautospa.com/,,Car Detailers
J & S Carwash Sales and Service,,+1-971-940-5210,,,Happy Valley,OR,P4 | Class B | website has issues | https://jscarwashsalesandservice.com/,,Car Detailers
Oregon City Detail,,+1-971-300-3243,,,Happy Valley,OR,P4 | Class B | website has issues | https://oregoncitydetail.com/,,Car Detailers
Prime Shine PDX,,+1-503-501-1032,,,Happy Valley,OR,P4 | Class B | website has issues | http://primeshinepdxdetailing.com/,,Car Detailers
Flo Auto Detail,,+1-503-902-6292,,,Lake Oswego,OR,P4 | Class B | website has issues | http://www.floautodetail.com/,,Car Detailers
Opalite Auto Aesthetics,,+1-503-683-2467,,,Lake Oswego,OR,P4 | Class B | website has issues | https://opaliteauto.com/,,Car Detailers
Pete’s Details,,+1-503-319-8816,,,Lake Oswego,OR,P4 | Class B | website has issues | http://petesdetails.com/,,Car Detailers
Nw World Wash,,+1-971-384-5993,,"4701 SE 24th Ave, Portland, OR 97202, United States",Milwaukie,OR,P4 | Class B | website has issues | http://www.nwworldwash.com/,,Car Detailers
Buffys Auto Spa,,+1-650-353-1312,,,Mountain View,OR,P4 | Class B | website has issues | https://buffysautospa.wixsite.com/buffysautospa,,Car Detailers
Aspect Auto - mobile detailing,,+1-971-801-5198,,,Portland,OR,P4 | Class B | website has issues | http://aspectauto.co/,,Car Detailers
AutoPrada Inc.,,+1-503-335-6969,,"2111 NE Martin Luther King Jr Blvd, Portland, OR 97212, United States",Portland,OR,P4 | Class B | website has issues | https://autoprada.com/,,Car Detailers
Autostyle Detail,,+1-503-523-7632,,"521 N Tillamook St, Portland, OR 97227, United States",Portland,OR,P4 | Class B | website has issues | http://autostyleportland.com/,,Car Detailers
BROADWAY AUTO DETAIL & FOAM HAND WASH,,+1-503-915-6366,,"603 NE Broadway, Portland, OR 97232, United States",Portland,OR,P4 | Class B | website has issues | http://broadwaydetailing.com/,,Car Detailers
Diamond Mobile Detailing LLC,,+1-971-266-1936,,,Portland,OR,P4 | Class B | website has issues | http://diamonddetailing.us/,,Car Detailers
Freshies Auto Detailing,,+1-971-710-7177,,,Portland,OR,P4 | Class B | website has issues | https://www.freshiespdx.com/,,Car Detailers
Grand Prix Auto Spa,,+1-503-222-7378,,"1405 NW Johnson St, Portland, OR 97209, United States",Portland,OR,P4 | Class B | website has issues | https://grandprixautospa.com/?utm_source=google&utm_medium=organic&utm_campaign=autospa&utm_content=gmb,,Car Detailers
Idetailpdx,,+1-503-358-2819,,,Portland,OR,P4 | Class B | website has issues | http://www.idetailpdx.net/,,Car Detailers
Mobile Car Detailing,,+1-971-303-8781,,,Portland,OR,P4 | Class B | website has issues | https://sites.google.com/view/cyan-mobile-car-detailing/home,,Car Detailers
Premium Lifestyle Detailing,,+1-503-849-5142,,"8888 NW St Helens Rd, Portland, OR 97231, United States",Portland,OR,P4 | Class B | website has issues | https://plautodetailing.com/,,Car Detailers
Star Detail Co,,+1-503-476-9508,,"4126 SE Oak St, Portland, OR 97214, United States",Portland,OR,P4 | Class B | website has issues | http://stardetailco.com/,,Car Detailers
Total Clean Auto Detailing,,+1-503-243-5729,,"6001 NE Win Sivers Dr Ste D, Portland, OR 97220, United States",Portland,OR,P4 | Class B | website has issues | https://totalcleanautodetailing.site/portland-or,,Car Detailers
nova eco auto detailing llc,,+1-971-508-3620,,"1717 SE 11th Ave, Portland, OR 97214, United States",Portland,OR,P4 | Class B | website has issues | https://novaecodetailing.com/,,Car Detailers
Doctor Detail,,+1-503-989-8296,,,Salem,OR,P4 | Class B | website has issues | http://doctordetailauto.com/,,Car Detailers
Dapper Detail PDX,,+1-503-319-7119,,,Sandy,OR,P4 | Class B | website has issues | https://dapperdetailpdx.com/,,Car Detailers
OMT Detailing LLC,,+1-971-678-2810,,,Sandy,OR,P4 | Class B | website has issues | https://omtdetailing.com/,,Car Detailers
Opulent Auto Co,,+1-971-772-6715,,,Sherwood,OR,P4 | Class B | website has issues | https://opulentautoco.com/,,Car Detailers
Auto Detailing- A Perfect Detail,,+1-503-248-4377,,,Troutdale,OR,P4 | Class B | website has issues | http://www.aperfectdetail.com/,,Car Detailers
Dirty Car Auto Detailing,,+1-503-208-4501,,,Gresham,OR,V1 | P4 | Class B | website has objective flaws | http://www.dirtycarautodetailing.com/,,Car Detailers
