Business Name,Contact / First & Last Name,Phone,Email,Address,City,State / Province,Notes,Birthday,Industry
24k Mobile Detailing,,+1-209-678-1951,,,Merced,CA,P2 | Class A | no website found on Google,,Car Detailers
Foam Up,,+1-209-793-0227,,,Merced,CA,P2 | Class A | no website found on Google,,Car Detailers
Restore Mobile Car Detailing Modesto,,+1-209-439-5884,,"4053 Elmo Loop, Modesto, CA 95356, United States",Merced,CA,P2 | Class A | no website found on Google,,Car Detailers
A & A Truck Wash Mobile,,+1-209-409-1598,,,Modesto,CA,P2 | Class A | no website found on Google,,Car Detailers
Adan’s Auto Detailing,,+1-209-303-4451,,,Modesto,CA,P2 | Class A | no website found on Google,,Car Detailers
Aj’s auto detailed,,+1-510-690-3121,,"2501 Prescott Rd Apt 2, Modesto, CA 95350, United States",Modesto,CA,P2 | Class A | no website found on Google,,Car Detailers
Angelo's Auto Detailing LLC,,+1-209-900-7487,,,Modesto,CA,P2 | Class A | no website found on Google,,Car Detailers
Fine Shine Mobile Detailing,,+1-209-214-5266,,,Modesto,CA,P2 | Class A | no website found on Google,,Car Detailers
GH_AutoDetailz,,+1-510-409-9562,,"1828 Los Pajaros Way, Modesto, CA 95358, United States",Modesto,CA,P2 | Class A | no website found on Google,,Car Detailers
Good Deal Detail,,+1-209-614-0944,,"2300 Shortline Ct, Modesto, CA 95350, United States",Modesto,CA,P2 | Class A | no website found on Google,,Car Detailers
High Shine Auto Detail,,+1-209-345-0595,,"1400 N 9th St, Modesto, CA 95350, United States",Modesto,CA,P2 | Class A | no website found on Google,,Car Detailers
