Business Name,Contact / First & Last Name,Phone,Email,Address,City,State / Province,Notes,Birthday,Industry
Red Dot Detailing LLC | Ceramic Coating & Paint Correction,,+1-971-236-2941,,"13315 SE Piper Dr, Happy Valley, OR 97086, United States",Happy Valley,OR,P2 | Class A | no website found on Google,,Car Detailers
Rose City Detailing,,+1-971-523-8276,,"16319 SE Hearthwood Dr, Clackamas, OR 97015, United States",Happy Valley,OR,P2 | Class A | no website found on Google,,Car Detailers
Northwest Auto Solutions,,+1-503-655-7569,,"3791 SE Naef Rd, Milwaukie, OR 97267, United States",Lake Oswego,OR,P2 | Class A | no website found on Google,,Car Detailers
Purdy's Auto Detail & Service Center,,+1-503-652-2833,,"3136 SE Harrison St, Milwaukie, OR 97222, United States",Lake Oswego,OR,P2 | Class A | no website found on Google,,Car Detailers
Skyline Mobile Auto Detailing,,+1-503-208-5691,,"4000 Carman Dr, Lake Oswego, OR 97035, United States",Lake Oswego,OR,P2 | Class A | no website found on Google,,Car Detailers
klowdwun Mobile auto detail,,+1-971-322-4580,,,Lake Oswego,OR,P2 | Class A | no website found on Google,,Car Detailers
Blue Collar mobile detailing,,+1-503-498-0723,,,McMinnville,OR,P2 | Class A | no website found on Google,,Car Detailers
Liberty Auto Spa LLC,,+1-971-990-7867,,,Milwaukie,OR,P2 | Class A | no website found on Google,,Car Detailers
BH Auto Detailing,,+1-971-335-9238,,,Oregon City,OR,P2 | Class A | no website found on Google,,Car Detailers
Clackamas Mobile Detail,,+1-503-387-9729,,,Oregon City,OR,P2 | Class A | no website found on Google,,Car Detailers
Dynamic Auto Detailing,,+1-503-793-4533,,,Oregon City,OR,P2 | Class A | no website found on Google,,Car Detailers
Insight Detailing,,+1-503-354-9939,,,Oregon City,OR,P2 | Class A | no website found on Google,,Car Detailers
Oregon City Auto Spa,,+1-503-732-4082,,"13863 Lazy Creek Ln, Oregon City, OR 97045, United States",Oregon City,OR,P2 | Class A | no website found on Google,,Car Detailers
West Linn Automotive Detail,,+1-650-781-2087,,,Oregon City,OR,P2 | Class A | no website found on Google,,Car Detailers
ZS.AutoDetailing,,+1-971-997-9083,,"855 E Berkeley St, Gladstone, OR 97027, United States",Oregon City,OR,P2 | Class A | no website found on Google,,Car Detailers
Smith Family Detail Company,,+1-503-462-9834,,,Salem,OR,P2 | Class A | no website found on Google,,Car Detailers
Luxe Detailing & Tint,,+1-541-218-5390,,"6531 S Whiskey Hill Rd, Hubbard, OR 97032, United States",Woodburn,OR,P2 | Class A | no website found on Google,,Car Detailers
Equal Autos Mobile car detailing,,+1-971-223-5243,,"16453 SE Siri Loop, Damascus, OR 97089, United States",Happy Valley,OR,P3 | Class A | website broken or unreachable | https://www.portlandmobiledetail.com/,,Car Detailers
Hayden's Mobile Detailing,,+1-503-974-6434,,,Lake Oswego,OR,P3 | Class A | website broken or unreachable | https://www.haydensmobiledetailing.com/,,Car Detailers
Portland Auto Shield,,+1-503-890-4755,,"1128 Main St A, Oregon City, OR 97045, United States",Oregon City,OR,P3 | Class A | website broken or unreachable | https://portlandautoshield.com/,,Car Detailers
Vander Auto Details,,+1-503-720-8694,,,Oregon City,OR,P3 | Class A | website broken or unreachable | https://www.vanderautodetails.com/,,Car Detailers
KIC PDX Mobile Detailing,,+1-971-235-0672,,,Lake Oswego,OR,V1 | P1 | Class A | only a Facebook/booking/directory page | https://www.instagram.com/kic_pdx?igsh=eHV0b2h0ZzVuM2V0&utm_source=qr,,Car Detailers
Farfan's auto detailing,,+1-323-383-6957,,,Canby,OR,V1 | P2 | Class A | no website found,,Car Detailers
