Business Name,Contact / First & Last Name,Phone,Email,Address,City,State / Province,Notes,Birthday,Industry
24k Mobile Detailing,,+1-209-678-1951,,,Merced,CA,P2 | Class A | no website found on Google,,Car Detailers
Foam Up,,+1-209-793-0227,,,Merced,CA,P2 | Class A | no website found on Google,,Car Detailers
Restore Mobile Car Detailing Modesto,,+1-209-439-5884,,"4053 Elmo Loop, Modesto, CA 95356, United States",Merced,CA,P2 | Class A | no website found on Google,,Car Detailers
A & A Truck Wash Mobile,,+1-209-409-1598,,,Modesto,CA,P2 | Class A | no website found on Google,,Car Detailers
Adan’s Auto Detailing,,+1-209-303-4451,,,Modesto,CA,P2 | Class A | no website found on Google,,Car Detailers
Aj’s auto detailed,,+1-510-690-3121,,"2501 Prescott Rd Apt 2, Modesto, CA 95350, United States",Modesto,CA,P2 | Class A | no website found on Google,,Car Detailers
Angelo's Auto Detailing LLC,,+1-209-900-7487,,,Modesto,CA,P2 | Class A | no website found on Google,,Car Detailers
Fine Shine Mobile Detailing,,+1-209-214-5266,,,Modesto,CA,P2 | Class A | no website found on Google,,Car Detailers
GH_AutoDetailz,,+1-510-409-9562,,"1828 Los Pajaros Way, Modesto, CA 95358, United States",Modesto,CA,P2 | Class A | no website found on Google,,Car Detailers
Good Deal Detail,,+1-209-614-0944,,"2300 Shortline Ct, Modesto, CA 95350, United States",Modesto,CA,P2 | Class A | no website found on Google,,Car Detailers
High Shine Auto Detail,,+1-209-345-0595,,"1400 N 9th St, Modesto, CA 95350, United States",Modesto,CA,P2 | Class A | no website found on Google,,Car Detailers
Kept Clean Auto Interior Mobile Detailing,,+1-209-818-2455,,,Modesto,CA,P2 | Class A | no website found on Google,,Car Detailers
Modified Detail,,+1-209-585-7972,,"Rumble Rd, Modesto, CA 95355, United States",Modesto,CA,P2 | Class A | no website found on Google,,Car Detailers
Royal Auto Detailing,,+1-209-222-1693,,,Modesto,CA,P2 | Class A | no website found on Google,,Car Detailers
Sergul Mobil Car Detailing,,+1-209-312-4856,,"2001 McHenry Ave, Modesto, CA 95350, United States",Modesto,CA,P2 | Class A | no website found on Google,,Car Detailers
Sid's Auto Style Mobile Detailing,,+1-925-724-6181,,,Modesto,CA,P2 | Class A | no website found on Google,,Car Detailers
Ultimate suds mobile detailing,,+1-209-568-6700,,,Modesto,CA,P2 | Class A | no website found on Google,,Car Detailers
Xpress Full Mobil Auto Detailing-CarWash Modesto,,+1-209-202-1818,,,Modesto,CA,P2 | Class A | no website found on Google,,Car Detailers
Aura & Auto,,+1-209-408-2144,,,Oakdale,CA,P2 | Class A | no website found on Google,,Car Detailers
CR-V DETAIL,,+1-424-330-9007,,,Oakdale,CA,P2 | Class A | no website found on Google,,Car Detailers
CS Elite Auto Care,,+1-650-422-4294,,,Oakdale,CA,P2 | Class A | no website found on Google,,Car Detailers
D L T AUTO DETAIL,,+1-209-324-2174,,"6043 Kasper Dr, Riverbank, CA 95367, United States",Oakdale,CA,P2 | Class A | no website found on Google,,Car Detailers
Details by Alex,,+1-350-207-5138,,"5839 Homewood Way, Riverbank, CA 95367, United States",Oakdale,CA,P2 | Class A | no website found on Google,,Car Detailers
Jveliteautospa,,+1-209-550-9768,,,Oakdale,CA,P2 | Class A | no website found on Google,,Car Detailers
Lustrous Auto Detailing,,+1-209-356-8708,,,Oakdale,CA,P2 | Class A | no website found on Google,,Car Detailers
Moi's Supreme Detailing,,+1-209-502-9417,,,Oakdale,CA,P2 | Class A | no website found on Google,,Car Detailers
Rook Detailing,,+1-209-801-2341,,,Oakdale,CA,P2 | Class A | no website found on Google,,Car Detailers
Valley P & S Inc,,+1-209-869-5690,,"5950 Roselle Ave, Riverbank, CA 95367, United States",Oakdale,CA,P2 | Class A | no website found on Google,,Car Detailers
Vanish Detail & Ceramic Coatings,,+1-209-404-1001,,"2809 Patterson Rd # A, Riverbank, CA 95367, United States",Oakdale,CA,P2 | Class A | no website found on Google,,Car Detailers
Patterson Professional Auto Detail,,+1-209-233-2320,,"514 N 2nd St, Patterson, CA 95363, United States",Patterson,CA,P2 | Class A | no website found on Google,,Car Detailers
StaticS Detailing,,+1-209-646-2493,,"1444 Mesa Creek Dr, Patterson, CA 95363, United States",Patterson,CA,P2 | Class A | no website found on Google,,Car Detailers
The Detail Bar,,+1-669-250-4117,,,Patterson,CA,P2 | Class A | no website found on Google,,Car Detailers
VargasBrothersDetailing,,+1-209-695-7475,,"259 Finster St, Patterson, CA 95363, United States",Patterson,CA,P2 | Class A | no website found on Google,,Car Detailers
XpertAutoDetail,,+1-209-405-7289,,"Old Las Palmas Ave, Patterson, CA 95363, United States",Patterson,CA,P2 | Class A | no website found on Google,,Car Detailers
buskin.auto.details,,+1-209-241-1763,,,Patterson,CA,P2 | Class A | no website found on Google,,Car Detailers
zs_detailing,,+1-209-695-8989,,,Patterson,CA,P2 | Class A | no website found on Google,,Car Detailers
Art’s Detailing 209,,+1-209-410-2799,,"328 S 1st St, Turlock, CA 95380, United States",Turlock,CA,P2 | Class A | no website found on Google,,Car Detailers
AutoVZN Detailing,,+1-209-840-4382,,"2101 Geer Rd, Turlock, CA 95382, United States",Turlock,CA,P2 | Class A | no website found on Google,,Car Detailers
Brother’s Mobile Detailing,,+1-209-202-6209,,"793 Columbia Ave, Turlock, CA 95380, United States",Turlock,CA,P2 | Class A | no website found on Google,,Car Detailers
Cen-Cal Detailing,,+1-209-417-0191,,"325 S Center St, Turlock, CA 95380, United States",Turlock,CA,P2 | Class A | no website found on Google,,Car Detailers
Fresh Rides Auto Detailing,,+1-209-918-2093,,,Turlock,CA,P2 | Class A | no website found on Google,,Car Detailers
Fresh Start Auto Detailing,,+1-209-485-4979,,,Turlock,CA,P2 | Class A | no website found on Google,,Car Detailers
Luxe Finish Auto Spa,,+1-209-678-6022,,,Turlock,CA,P2 | Class A | no website found on Google,,Car Detailers
A-Z Auto Detailing,,+1-559-580-2620,,,Union City,CA,P2 | Class A | no website found on Google,,Car Detailers
Arechiga mobile Rv Roof coating / detailing,,+1-209-605-9265,,"the, 930 N Carpenter Rd Ste G, Modesto, CA 95351, United States",Ceres,CA,P3 | Class A | website broken or unreachable | http://209mobilervdetailing.com/,,Car Detailers
Precision Detailing,,+1-209-527-8723,,"1606 Scenic Dr, Modesto, CA 95355, United States",Ceres,CA,P3 | Class A | website broken or unreachable | https://www.precisiondetailing.us/,,Car Detailers
Alex's Mobile Auto Care,,+1-408-394-5466,,,Modesto,CA,P3 | Class A | website broken or unreachable | https://alexsmobileautocare.org/,,Car Detailers
Attention To Detail,,+1-209-578-5672,,"123 E Roseburg Ave, Modesto, CA 95350, United States",Modesto,CA,P3 | Class A | website broken or unreachable | http://www.attentiontodetail.info/,,Car Detailers
House of Detail,,+1-209-603-0920,,"4601 Spyres Way #5, Modesto, CA 95356, United States",Modesto,CA,P3 | Class A | website broken or unreachable | https://houseofdetail209.com/,,Car Detailers
Patterson Mobile Detailing,,+1-209-262-0805,,,Patterson,CA,P3 | Class A | website broken or unreachable | http://pattersondetailing.com/,,Car Detailers
The Auto Spa - Car Detailing,,+1-209-695-7862,,,Patterson,CA,P3 | Class A | website broken or unreachable | http://theautospaautodetail.squarespace.com/,,Car Detailers
Chase Your Deetail,,+1-209-454-9817,,,Turlock,CA,P3 | Class A | website broken or unreachable | http://chaseyourdetail.com/,,Car Detailers
California Classic Mobile Auto Services,,+1-209-985-0413,,,Modesto,CA,V1 | P1 | Class A | only a Facebook/booking/directory page | https://www.instagram.com/californiaclassicmobiledetail/,,Car Detailers
Central Valley Mobile Shine,,+1-408-333-2607,,,Modesto,CA,V1 | P1 | Class A | only a Facebook/booking/directory page | http://central-valley-mobile-shine.square.site/,,Car Detailers
Valley Pro Auto Detailing,,+1-209-326-6162,,,Modesto,CA,V1 | P1 | Class A | only a Facebook/booking/directory page | https://valley-pro-auto-detailing.square.site/,,Car Detailers
Specialty Detailing,,+1-209-404-3290,,,Waterford,CA,V1 | P1 | Class A | only a Facebook/booking/directory page | https://linktr.ee/Specialtydetailing_,,Car Detailers
Eric mobile detailing,,+1-209-849-5987,,,Ceres,CA,V1 | P2 | Class A | no website found,,Car Detailers
MVPDetails,,+1-209-741-5943,,,Ceres,CA,V1 | P2 | Class A | no website found,,Car Detailers
InteriorMob Mobile Detailing,,+1-209-445-8336,,,Modesto,CA,V1 | P2 | Class A | no website found,,Car Detailers
Tint and Detail Depot,,+1-209-846-9199,,,Modesto,CA,V1 | P2 | Class A | no website found,,Car Detailers
AJ Auto Detailing,,+1-209-695-9768,,,Newman,CA,V1 | P2 | Class A | no website found,,Car Detailers
AJ Auto Detailing,,+1-209-622-8260,,,Turlock,CA,V1 | P2 | Class A | no website found,,Car Detailers
Chazizdetailing24,,+1-209-985-8690,,,Turlock,CA,V1 | P2 | Class A | no website found,,Car Detailers
Jester Auto Works,,+1-209-634-8581,,,Turlock,CA,V1 | P2 | Class A | no website found,,Car Detailers
MS mobile car wash & Detailing,,+1-209-410-3621,,,Turlock,CA,V1 | P2 | Class A | no website found,,Car Detailers
Poppin Suds Detail,,+1-209-535-8094,,,Turlock,CA,V1 | P2 | Class A | no website found,,Car Detailers
Souza Detailing,,+1-209-778-6979,,,Turlock,CA,V1 | P2 | Class A | no website found,,Car Detailers
Turlock Auto Shine,,+1-209-809-6313,,,Turlock,CA,V1 | P2 | Class A | no website found,,Car Detailers
Slate Car Detailing,,+1-209-450-5047,,,Turlock,CA,V1 | P3 | Class A | website broken or unreachable | https://www.slatecardetaling.com/,,Car Detailers
